ags,name,lon,lat
01058132,Rade b.Rendsburg,9.7452,54.3314
01058140,Schacht-Audorf,9.7177,54.3134
01058146,Schülldorf,9.7293,54.3002
01058016,Bissee,10.1105,54.1907
01058022,Bordesholm,10.0261,54.1756
01058033,Brügge,10.0711,54.1744
01058063,Grevenkrug,10.0104,54.213
01058064,Groß Buchwald,10.086,54.1629
01058076,Hoffeld (Rendsburg-Eckernförde),9.986,54.187
01058098,Loop,9.9492,54.148
01058108,Mühbrook,10.0101,54.1571
01058109,Negenharrie,10.0753,54.1436
01058133,Reesdorf,10.0603,54.1905
01058143,Schmalstede,10.0302,54.1932
01058144,Schönbek,9.9755,54.1627
01058153,Sören,9.9989,54.2027
01058170,Wattenbek,10.0547,54.1712
01058008,Ascheffel,9.6982,54.4309
01058024,Borgstedt,9.71,54.333
01058030,Brekendorf,9.6304,54.4207
01058035,Bünsdorf,9.7426,54.3695
01058039,Damendorf,9.7352,54.4235
01058066,Groß Wittensee,9.7699,54.4046
01058069,Haby,9.8221,54.3954
01058080,Holtsee,9.8547,54.3987
01058081,Holzbunge,9.7054,54.3777
01058083,Hütten (Rendsburg-Eckernförde),9.7187,54.4371
01058088,Klein Wittensee,9.7331,54.3904
01058111,Neu Duvenstedt,9.6976,54.3555
01058123,Osterby (Rendsburg-Eckernförde),9.7538,54.4533
01058127,Owschlag,9.5988,54.3914
01058152,Sehestedt,9.8184,54.366
01058175,Ahlefeld-Bistensee,9.6989,54.3987
01058004,Altenhof (Rendsburg-Eckernförde),9.8752,54.4347
01058012,Barkelsby,9.8396,54.5015
01058032,Brodersby,9.9799,54.6346
01058040,Damp,9.9842,54.5782
01058042,Dörphof,9.9816,54.6063
01058052,Fleckeby,9.6963,54.4823
01058057,Gammelby,9.7932,54.5003
01058067,Güby,9.6666,54.486
01058082,Holzdorf,9.897,54.5544
01058084,Hummelfeld,9.7184,54.4619
01058087,Karby,9.9748,54.6231
01058090,Kosel,9.7545,54.5053
01058099,Loose,9.889,54.5196
01058102,Goosefeld,9.815,54.4297
01058137,Rieseby,9.813,54.5417
01058162,Thumby,9.9103,54.5856
01058166,Waabs,9.9859000000000009,54.5326
01058173,Windeby,9.7633,54.4778
01058174,Winnemark,9.9221,54.6159
01058007,Arpsdorf,9.859,54.0392
01058009,Aukrug,9.7868,54.0836
01058013,Beldorf,9.3521,54.1333
01058014,Bendorf (Rendsburg-Eckernförde),9.3823,54.0872
01058015,Beringstedt,9.535,54.1106
01058025,Bornholt,9.3354,54.1015
01058044,Ehndorf,9.894,54.0533
01058061,Gokels,9.4687,54.112
01058062,Grauel,9.6741,54.0702
01058072,Hanerau-Hademarschen,9.4126,54.1274
01058074,Heinkenborstel,9.751,54.1308
01058077,Hohenwestedt,9.6516,54.0909
01058085,Jahrsdorf,9.6319,54.0657
01058100,Lütjenwestedt,9.4908,54.1406
01058103,Meezen,9.7098,54.0516
01058106,Mörel,9.7285,54.1138
01058113,Nienborstel,9.6135,54.1369
01058115,Nindorf (Rendsburg-Eckernförde),9.6997,54.1319
01058119,Oldenbüttel,9.4525,54.169
01058125,Osterstedt,9.5746,54.1118
01058128,Padenstedt,9.9173,54.0489
01058131,Rade b.Hohenwestedt,9.7211,54.1012
01058134,Remmels,9.652,54.1166
01058151,Seefeld (Rendsburg-Eckernförde),9.4928,54.1016
01058156,Steenfeld,9.3798,54.1427
01058158,Tackesdorf,9.4868,54.1733
01058159,Tappendorf,9.6935,54.1042
01058161,Thaden,9.4224,54.1033
01058164,Todenbüttel,9.5557,54.1298
01058167,Wapelfeld,9.6045,54.0829
01059045,Kappeln (Schleswig-Flensburg),9.9312,54.6591
01059075,Schleswig,9.5667,54.5149
01059113,Glücksburg (Ostsee),9.551,54.8369
01059120,Harrislee,9.3832,54.8042
01059183,Handewitt,9.3246,54.7651
01059107,Eggebek,9.3722,54.6197
01059128,Janneby,9.3005,54.6256
01059131,Jerrishoe,9.3718,54.6572
01059132,Jörl,9.2718,54.6126
01059138,Langstedt,9.3854,54.6169
01059162,Sollerup,9.3201,54.573
01059169,Süderhackstedt,9.2895,54.5923
01059174,Wanderup,9.3311,54.6883
01059012,Borgwedel,9.6668,54.5003
01059018,Busdorf,9.5532,54.4933
01059019,Dannewerk,9.5121,54.4875
01059026,Fahrdorf,9.599,54.5047
01059032,Geltorf,9.6126,54.4632
01059043,Jagel,9.5375,54.4571
01059056,Lottorf,9.5729,54.4502
01059078,Selk,9.5668,54.4725
01059101,Tastrup,9.4771,54.7651
01059103,Ausacker,9.5749,54.7391
01059116,Großsolt,9.5134,54.6994
01059126,Hürup,9.5294,54.7481
01059127,Husby,9.5774,54.7652
01059141,Maasbüll,9.5255,54.7772
01059182,Freienwill,9.4924,54.7286
01059002,Arnis,9.9323,54.6306
01059034,Grödersby,9.9184,54.6376
01059067,Oersberg,9.842,54.6746
01059068,Rabenkirchen-Faulück,9.8735,54.6358
01059106,Dollerup,9.6803,54.7789
01059118,Grundhof,9.6545,54.7733
01059137,Langballig,9.637,54.7994
01059145,Munkbrarup,9.5611,54.8032
01059157,Ringsberg,9.5983,54.8071
01059176,Wees,9.5226,54.8072
01059178,Westerholz,9.6688,54.8173
01059159,Sieverstedt,9.4746,54.6428
01059171,Tarp,9.4034,54.6641
01059184,Oeversee,9.4331,54.7028
01059076,Schnarup-Thumby,9.6423,54.6468
01059161,Sörup,9.6686,54.7179
01059185,Mittelangeln,9.6038,54.6925
01059105,Böxlund,9.1807,54.8402
01059115,Großenwiehe,9.2486,54.7056
01059123,Hörup,9.104,54.7405
01059124,Holt,9.1474,54.8105
01059129,Jardelund,9.2012,54.8251
01059143,Medelby,9.1732,54.8125
01059144,Meyn,9.2219,54.7584
01059149,Nordhackstedt,9.167,54.7334
01059151,Osterby (Schleswig-Flensburg),9.2107,54.7974
01059158,Schafflund,9.1848,54.7593
01059173,Wallsbüll,9.238,54.7745
01059177,Weesby,9.153,54.8297
01059179,Lindewitt,9.1969,54.6979
01059006,Böel,9.7222,54.6478
01059055,Loit,9.6996,54.6113
01059060,Mohrkirch,9.717,54.676
01059063,Norderbrarup,9.7685,54.6557
01059065,Nottfeld,9.7686,54.6187
01059070,Rügge,9.7612,54.6894
01059072,Saustrup,9.7721,54.672
01059074,Scheggerott,9.8212,54.6676
01059080,Steinfeld (Schleswig-Flensburg),9.7438,54.5984
01059083,Süderbrarup,9.7754,54.6356
01059094,Ulsnis,9.7475,54.5692
01059095,Wagersrott,9.7941,54.6655
01059187,Boren,9.8202,54.6145
01059008,Böklund,9.5837,54.6035
01059037,Havetoft,9.5162,54.6494
01059042,Idstedt,9.5119,54.5821
01059049,Klappholz,9.5393,54.6214
01059062,Neuberend,9.5251,54.5554
01059073,Schaalby,9.6399,54.5491
01059081,Stolk,9.5419,54.5985
01059082,Struxdorf,9.6385,54.6324
01059084,Süderfahrenstedt,9.5843,54.5854
01059086,Taarstedt,9.6887,54.5672
01059090,Tolk,9.6394,54.5788
01059093,Uelsby,9.5966,54.6313
01059097,Twedt,9.6761,54.5979
01059098,Nübel,9.584,54.5639
01059189,Brodersby-Goltoft,9.7146,54.5382
01059102,Ahneby,9.731,54.7014
01059109,Esgrus,9.7822,54.7234
01059112,Gelting,9.8972,54.7463
01059121,Hasselberg,9.9774,54.7151
01059136,Kronsgaard,9.965,54.732
01059142,Maasholm,9.991,54.6842
01059147,Nieby,9.9367,54.7715
01059148,Niesgrau,9.8129,54.7441
01059152,Pommerby,9.9375,54.7566
01059154,Rabel,9.9501,54.6903
01059155,Rabenholz,9.9022,54.7222
01059163,Stangheck,9.86,54.7127
01059164,Steinberg (Schleswig-Flensburg),9.7823,54.756100000000004
01059167,Sterup,9.7389,54.7278
01059168,Stoltebüll,9.879,54.7007
01059186,Steinbergkirche,9.76,54.7544
01059010,Bollingstedt,9.4123,54.5929
01059023,Ellingstedt,9.4096,54.4777
01059039,Hollingstedt (Schleswig-Flensburg),9.3366,54.4559
01059041,Hüsby,9.4845,54.4963
01059044,Jübek,9.3944,54.5567
01059057,Lürschau,9.4964,54.5386
01059077,Schuby,9.4802,54.5152
01059079,Silberstedt,9.3708,54.5186
01059092,Treia,9.3138,54.5143
01059001,Alt Bennebek,9.4309,54.3776
01059005,Bergenhusen,9.3161,54.3764
01059009,Börm,9.3782,54.4033
01059020,Dörpstedt,9.3625,54.4341
01059024,Erfde,9.3171,54.3085
01059035,Groß Rheide,9.4381,54.4412
01059050,Klein Bennebek,9.4566,54.402
01059051,Klein Rheide,9.4764,54.4495
01059053,Kropp,9.5087,54.4112
01059058,Meggerdorf,9.3981,54.3492
01059087,Tetenhusen,9.4942,54.3491
01059088,Tielen,9.3349,54.2856
01059096,Wohlde,9.2947,54.4048
01059188,Stapel,9.219,54.3494
01060004,Bad Bramstedt,9.8823,53.9188
01060005,Bad Segeberg,10.3042,53.9371
01060019,Ellerau,9.9176,53.7527
01060039,Henstedt-Ulzburg,9.9808,53.7905
01060044,Kaltenkirchen,9.9593,53.8383
01060063,Norderstedt,9.9969,53.7061
01060092,Wahlstedt,10.2145,53.9523
01060003,Armstedt,9.8471,53.9712
01060009,Bimöhlen,9.9536,53.9359
01060013,Borstel (Segeberg),9.7974,53.9695
01060021,Föhrden-Barl,9.7871,53.9275
01060023,Fuhlendorf (Segeberg),9.8855,53.9432
01060027,Großenaspe,9.9669,53.976
01060031,Hagen (Segeberg),9.827,53.9466
01060033,Hardebek,9.8687,53.9884
01060035,Hasenkrug,9.8496,53.985
01060037,Heidmoor,9.819,53.8645
01060040,Hitzhusen,9.8518,53.923
01060056,Mönkloh,9.7878,53.8881
01060095,Weddelbrook,9.8302,53.9041
01060099,Wiemersdorf,9.9045,53.9579
01060012,Bornhöved,10.2255,54.068600000000004
01060017,Damsdorf,10.3141,54.0645
01060026,Gönnebek,10.1779,54.049
01060072,Schmalensee,10.2708,54.0826
01060080,Stocksee,10.3433,54.0896
01060086,Tarbek,10.2682,54.0563
01060087,Tensfeld,10.3207,54.0422
01060089,Trappenkamp,10.221,54.0418
01060043,Itzstedt,10.1565,53.8064
01060046,Kayhude,10.1343,53.7576
01060058,Nahe,10.1346,53.7953
01060065,Oering,10.1479,53.8252
01060076,Seth,10.1751,53.8502
01060085,Sülfeld,10.2318,53.7996
01060002,Alveslohe,9.9138,53.7869
01060034,Hartenholm,10.0603,53.9
01060036,Hasenmoor,9.9813,53.8999
01060054,Lentföhrden,9.8883,53.8732
01060064,Nützen,9.9198,53.8647
01060073,Schmalfeld,9.9837,53.8769
01060042,Hüttblek,10.0718,53.8394
01060045,Kattendorf,10.0237,53.843
01060047,Kisdorf,10.0099,53.8111
01060066,Oersdorf,9.9949,53.8403
01060077,Sievershütten,10.1062,53.8413
01060082,Struvenhütten,10.0545,53.8659
01060084,Stuvenborn,10.1247,53.8515
01060094,Wakendorf II,10.0817,53.7828
01060100,Winsen,10.0154,53.8309
01060007,Bark,10.185,53.9106
01060008,Bebensee,10.2985,53.8752
01060022,Fredesdorf,10.2036,53.8751
01060029,Groß Niendorf,10.2452,53.846
01060041,Högersdorf,10.2844,53.9207
01060051,Kükels,10.2389,53.8949
01060053,Leezen (Segeberg),10.2516,53.8654
01060057,Mözen,10.2584,53.911
01060062,Neversdorf,10.2859,53.8648
01060074,Schwissel,10.2935,53.8954
01060088,Todesfelde,10.1761,53.8919
01060101,Wittenborn,10.2236,53.9263
01060011,Boostedt,10.0258,54.0103
01060016,Daldorf,10.2486,54.017
01060028,Groß Kummerfeld,10.0738,54.0511
01060038,Heidmühlen,10.0837,53.9725
01060052,Latendorf,10.0639,53.9952
01060068,Rickling,10.1649,54.006100000000004
01060006,Bahrenhof,10.3795,53.8786
01060010,Blunk,10.3158,54.0076
01060015,Bühnsdorf,10.3745,53.8869
01060018,Dreggers,10.3457,53.8853
01060020,Fahrenkrug,10.2571,53.9413
01060024,Geschendorf,10.4416,53.922
01060025,Glasau,10.5168,54.0567
01060030,Groß Rönnau,10.3119,53.9724
01060048,Klein Gladebrügge,10.3174,53.9144
01060049,Klein Rönnau,10.3207,53.9619
01060050,Krems II,10.3556,53.9865
01060059,Negernbötel,10.2488,53.9829
01060060,Nehms,10.3524,54.021
01060061,Neuengörs,10.3841,53.8991
01060067,Pronstorf,10.4712,53.9577
01060069,Rohlstorf,10.4083,53.9718
01060070,Schackendorf,10.2706,53.9576
01060071,Schieren,10.391,53.9447
01060075,Seedorf (Segeberg),10.4089,54.0499
01060079,Stipsdorf,10.3345,53.9418
01060081,Strukdorf,10.486,53.9198
01060090,Travenhorst,10.4527,54.019
01060091,Traventhal,10.3177,53.8953
01060093,Wakendorf I,10.357,53.8645
01060096,Weede,10.3725,53.922
01060097,Wensin,10.4125,53.981
01060098,Westerrade,10.4597,53.9359
01060014,Buchholz (Forstgutsbez.),10.1141,53.9364
01061029,Glückstadt,9.4237,53.7878
01061046,Itzehoe,9.5122,53.9265
01061113,Wilster,9.3746,53.9225
01061005,Auufer,9.6855,53.9247
01061016,Breitenberg (Steinburg),9.6348,53.9244
01061017,Breitenburg,9.5724,53.9047
01061053,Kollmoor,9.5991,53.921
01061058,Kronsmoor,9.6016,53.9084
01061061,Lägerdorf,9.5705,53.8886
01061068,Moordiek,9.6512,53.9131
01061072,Münsterdorf,9.5406,53.9037
01061079,Oelixdorf,9.5648,53.9268
01061109,Westermoor,9.6269,53.914
01061115,Wittenbergen,9.6807,53.9338
01061004,Altenmoor,9.5769,53.7642
01061012,Blomesche Wildnis,9.4508,53.8058
01061015,Borsfleth,9.4303,53.8254
01061027,Engelbrechtsche Wildnis,9.4473,53.7858
01061037,Herzhorn,9.483,53.7861
01061041,Hohenfelde (Steinburg),9.6241,53.8446
01061044,Horst (Holstein),9.6185,53.811
01061050,Kiebitzreihe,9.6141,53.7824
01061054,Krempdorf,9.4612,53.8265
01061074,Neuendorf b.Elmshorn,9.5628,53.7376
01061101,Sommerland,9.5383,53.803
01061118,Kollmar,9.495,53.7327
01061008,Bekdorf,9.4234000000000009,53.9383
01061010,Bekmünde,9.4461,53.9253
01061024,Drage (Steinburg),9.5188,54.0044
01061034,Heiligenstedten,9.4679,53.9303
01061035,Heiligenstedtenerkamp,9.4669,53.8987
01061039,Hodorf,9.4285,53.9041
01061040,Hohenaspe,9.5276,53.9891
01061045,Huje,9.4356,53.977
01061047,Kaaks,9.4694,53.9901
01061052,Kleve (Steinburg),9.404,53.9659
01061059,Krummendiek,9.4164,53.9442
01061065,Lohbarbek,9.636,53.9457
01061067,Mehlbek,9.4344,54.0048
01061070,Moorhusen,9.3884,53.9605
01061082,Oldendorf (Steinburg),9.4562,53.9543
01061083,Ottenbüttel,9.5063,53.9721
01061084,Peissen,9.6087,54.0244
01061098,Schlotfeld,9.5831,53.9593
01061100,Silzen,9.635,54.0293
01061114,Winseldorf,9.6049,53.9435
01061006,Bahrenfleth,9.4284,53.8643
01061022,Dägeling,9.5314,53.8788
01061026,Elskop,9.4936,53.8124
01061030,Grevenkop,9.5329,53.8421
01061055,Krempe,9.4898,53.8366
01061056,Kremperheide,9.4789,53.8815
01061057,Krempermoor,9.4801,53.8775
01061073,Neuenbrook,9.5329,53.8617
01061092,Rethwisch (Steinburg),9.5917,53.8665
01061104,Süderau,9.5125,53.8216
01061001,Aasbüttel,9.4418,54.0673
01061003,Agethorst,9.4365,54.0194
01061011,Besdorf,9.3601,54.0502
01061013,Bokelrehm,9.3858,54.0376
01061014,Bokhorst,9.4007,54.0573
01061021,Christinenthal,9.5324,54.0503
01061031,Gribbohm,9.3477,54.0271
01061033,Hadenfeld,9.456,54.0334
01061043,Holstenniendorf,9.3481,54.0417
01061048,Kaisborstel,9.4702,54.0176
01061066,Looft,9.5233,54.0287
01061076,Nienbüttel,9.4153,54.0305
01061078,Nutteln,9.3888,53.9903
01061081,Oldenborstel,9.5133,54.0627
01061085,Pöschendorf,9.4904,54.0388
01061087,Puls,9.5157,54.0838
01061091,Reher,9.5736,54.0659
01061097,Schenefeld (Steinburg),9.4812,54.046
01061105,Vaale,9.3796,53.9998
01061106,Vaalermoor,9.3315,53.9787
01061107,Wacken,9.3793,54.0201
01061108,Warringholz,9.4628,54.0787
01061002,Aebtissinwisch,9.2898,53.9706
01061007,Beidenfleth,9.4098,53.8795
01061018,Brokdorf,9.3291,53.8622
01061020,Büttel,9.2291,53.8997
01061023,Dammfleth,9.3728,53.9088
01061025,Ecklak,9.2624,53.9531
01061060,Kudensee,9.2129,53.9301
01061062,Landrecht,9.3918,53.9247
01061063,Landscheide,9.2516,53.922
01061077,Nortorf (Steinburg),9.2905,53.9265
01061095,Sankt Margarethen,9.2562,53.8893
01061102,Stördorf,9.4278,53.9172
01061110,Wewelsfleth,9.3997,53.8429
01061119,Neuendorf-Sachsenbande,9.3271,53.9613
01061019,Brokstedt,9.8213,53.9904
01061028,Fitzbek,9.7689,54.0024
01061036,Hennstedt (Steinburg),9.7187,54.0305
01061038,Hingstheide,9.7536,53.9076
01061042,Hohenlockstedt,9.6179,53.9645
01061049,Kellinghusen,9.714,53.9503
01061064,Lockstedt,9.6865,54.004
01061071,Mühlenbarbek,9.6682,53.9587
01061080,Oeschebüttel,9.7204,53.9927
01061086,Poyenberg,9.692,54.0416
01061088,Quarnstedt,9.7847,53.9539
01061089,Rade,9.7418,54.0009
01061093,Rosdorf (Steinburg),9.7237,53.9769
01061096,Sarlhusen,9.7928,54.0231
01061103,Störkathen,9.7569,53.981
01061111,Wiedenborstel,9.7614,54.0422
01061112,Willenscharen,9.8082,54.01
01061116,Wrist,9.7507,53.931
01061117,Wulfsmoor,9.7241,53.9119
01062001,Ahrensburg,10.2397,53.6758
01062004,Bad Oldesloe,10.3732,53.81
01062006,Bargteheide,10.2619,53.7301
01062009,Barsbüttel,10.1693,53.569
01062018,Glinde,10.2113,53.5401
01062023,Großhansdorf,10.285,53.6625
01062053,Oststeinbek,10.1647,53.5421
01062060,Reinbek,10.2517,53.5098
01062061,Reinfeld (Holstein),10.4886,53.8315
01062076,Tangstedt (Stormarn),10.0869,53.7331
01062090,Ammersbek,10.1678,53.6912
01062019,Grabau (Stormarn),10.2745,53.8041
01062046,Meddewade,10.4408,53.8103
01062050,Neritz,10.2906,53.7878
01062056,Pölitz,10.3817,53.7726
01062062,Rethwisch (Stormarn),10.4428,53.7827
01062065,Rümpel,10.3518,53.783
01062089,Lasbek,10.3611,53.7333
01062091,Steinburg,10.3843,53.7079
01062092,Travenbrück,10.2977,53.8382
01062005,Bargfeld-Stegen,10.1866,53.7665
01062014,Delingsdorf,10.2523,53.7067
01062016,Elmenhorst (Stormarn),10.2636,53.7652
01062027,Hammoor,10.3225,53.7138
01062036,Jersbek,10.2216,53.7413
01062051,Nienwohld,10.1937,53.7868
01062078,Todendorf,10.349,53.6948
01062081,Tremsbüttel,10.3102,53.7429
01062003,Badendorf,10.5831,53.8696
01062008,Barnitz,10.5003,53.806
01062025,Hamberge,10.5825,53.8384
01062031,Heidekamp,10.501,53.8543
01062032,Heilshoop,10.5306,53.8877
01062039,Klein Wesenberg,10.5455,53.8111
01062048,Mönkhagen,10.5609,53.9011
01062059,Rehhorst,10.4695,53.8767
01062083,Westerau,10.4893,53.7788
01062087,Zarpen,10.5182,53.8703
01062093,Feldhorst,10.4196,53.8604
01062094,Wesenberg (Stormarn),10.5112,53.827
01062011,Braak,10.2446,53.6102
01062035,Hoisdorf,10.3099,53.6602
01062069,Siek,10.2978,53.635
01062071,Stapelfeld,10.2208,53.6066
01062088,Brunsbek,10.2913,53.5876
01062020,Grande,10.3867,53.58
01062021,Grönwohld,10.408,53.6426
01062022,Großensee,10.3411,53.6142
01062026,Hamfelde (Stormarn),10.4493,53.6048
01062033,Hohenfelde (Stormarn),10.4735,53.6306
01062040,Köthel (Stormarn),10.5075,53.6095
01062045,Lütjensee,10.3647,53.649
01062058,Rausdorf (Stormarn),10.3306,53.589
01062082,Trittau,10.407,53.6099
01062086,Witzhave,10.3379,53.5676
02000000,Hamburg,9.997,53.5507
03101000,Braunschweig,10.5205,52.2625
03102000,Salzgitter,10.3292,52.1536
03103000,Wolfsburg,10.785,52.4219
03151009,Gifhorn,10.5469,52.4844
03151025,Sassenburg,10.6289,52.5099
03151040,Wittingen,10.7402,52.7288
03151002,Barwedel,10.7773,52.523
03151004,Bokensdorf,10.716,52.5014
03151014,Jembke,10.7612,52.4979
03151020,Osloß,10.6802,52.4694
03151030,Tappenbeck,10.7434,52.4746
03151039,Weyhausen,10.7159,52.4631
03151003,Bergfeld,10.8458,52.546
03151005,Brome,10.9421,52.6015
03151008,Ehra-Lessien,10.7875,52.5688
03151021,Parsau,10.8916,52.5363
03151024,Rühen,10.8853,52.4858
03151031,Tiddische,10.8045,52.5167
03151032,Tülau,10.8775,52.5773
03151007,Dedelstorf,10.5049,52.701
03151011,Hankensbüttel,10.6037,52.7309
03151019,Obernholz,10.5819,52.7545
03151028,Sprakensehl,10.4941,52.7671
03151029,Steinhorst (Gifhorn),10.4048,52.69
03151006,Calberlah,10.623,52.4213
03151013,Isenbüttel,10.579,52.435
03151022,Ribbesbüttel,10.5064,52.4342
03151037,Wasbüttel,10.5927,52.4133
03151012,Hillerse,10.4041,52.4131
03151015,Leiferde,10.4362,52.4378
03151017,Meinersen,10.3621,52.4752
03151018,Müden (Aller),10.3625,52.5256
03151001,Adenbüttel,10.451,52.3793
03151016,Meine,10.5452,52.3819
03151023,Rötgesbüttel,10.5322,52.4153
03151027,Schwülper,10.4328,52.3534
03151034,Vordorf,10.5229,52.3684
03151041,Didderse,10.4029,52.381
03151010,Groß Oesingen,10.4621,52.6481
03151026,Schönewörde,10.6282,52.6331
03151033,Ummern,10.4325,52.5911
03151035,Wagenhoff,10.524,52.5517
03151036,Wahrenholz,10.6033,52.6157
03151038,Wesendorf,10.5346,52.5929
03151501,Giebel,10.9245,52.5149
03153002,Bad Harzburg,10.56,51.8803
03153008,Liebenburg,10.4322,52.0201
03153012,Seesen,10.1761,51.891
03153016,Braunlage,10.6107,51.728
03153017,Goslar,10.4293,51.9065
03153018,Clausthal-Zellerfeld,10.3332,51.8038
03153019,Langelsheim,10.3359,51.9383
03153504,Harz (Landkreis Goslar),10.4311,51.7806
03154013,Königslutter am Elm,10.8161,52.2523
03154014,Lehre,10.6685,52.329
03154019,"Schöningen (Helmstedt, Ost)",10.9677,52.1418
03154028,"Helmstedt (Helmstedt, West)",11.0105,52.2276
03154008,Grasleben,11.0139,52.3061
03154015,"Mariental (Helmstedt, Süd)",10.9821,52.2771
03154016,Querenhorst,10.9619,52.3369
03154018,Rennau,10.9113,52.296
03154002,Beierstedt,10.8588,52.0738
03154006,Gevensleben,10.8221,52.0773
03154012,Jerxheim,10.8986,52.0835
03154027,Söllingen,10.9245,52.092
03154005,Frellstedt,10.9157,52.2056
03154017,Räbke,10.8786,52.1946
03154021,Süpplingen,10.905,52.2272
03154022,Süpplingenburg,10.9082,52.2509
03154025,Warberg,10.9201,52.182
03154026,Wolsdorf,10.9417,52.1907
03154001,Bahrdorf,11.0042,52.3876
03154004,Danndorf,10.912,52.4248
03154007,Grafhorst,10.9451,52.4448
03154009,Groß Twülpstedt,10.92,52.3737
03154024,Velpke,10.9341,52.4084
03154501,Brunsleberfeld,10.8466,52.1869
03154502,"Helmstedt (Helmstedt, Ost)",11.04,52.2441
03154503,Königslutter,10.7949,52.2227
03154504,"Mariental (Helmstedt, Nord)",10.9784,52.3045
03154506,"Schöningen (Helmstedt, West)",10.9011,52.1595
03155001,Bad Gandersheim,10.0245,51.8706
03155002,Bodenfelde,9.5531,51.64
03155003,Dassel,9.6878,51.803
03155005,Hardegsen,9.8297,51.6506
03155006,Kalefeld,10.0344,51.7959
03155007,Katlenburg-Lindau,10.0993,51.6828
03155009,Moringen,9.8711,51.6972
03155010,Nörten-Hardenberg,9.9352,51.6255
03155011,Northeim,10.0004,51.7057
03155012,Uslar,9.635,51.6609
03155013,Einbeck,9.8661,51.8166
03155501,Solling (Landkreis Northeim),9.5935,51.7178
03157001,Edemissen,10.2635,52.3875
03157002,Hohenhameln,10.0627,52.2584
03157005,Lengede,10.3062,52.2049
03157006,Peine,10.2271,52.3218
03157007,Vechelde,10.373,52.2608
03157008,Wendeburg,10.3857,52.3264
03157009,Ilsede,10.2215,52.2639
03158006,Cremlingen,10.6551,52.2484
03158037,Wolfenbüttel,10.5362,52.1635
03158039,Schladen-Werla,10.5402,52.0222
03158002,Baddeckenstedt,10.2315,52.084
03158004,Burgdorf (Wolfenbüttel),10.219,52.146
03158011,Elbe,10.2688,52.0875
03158016,Haverlah,10.3286,52.0523
03158018,Heere,10.2498,52.0656
03158028,Sehlde,10.2623,52.0387
03158005,Cramme,10.446,52.1131
03158010,Dorstadt,10.5619,52.0949
03158014,Flöthe,10.4713,52.0873
03158019,Heiningen (Wolfenbüttel),10.5548,52.0701
03158023,Ohrum,10.5635,52.1193
03158038,Börßum,10.5824,52.0692
03158009,Dettum,10.6699,52.173
03158012,Erkerode,10.7077,52.2033
03158013,Evessen,10.7112,52.1883
03158030,Sickte,10.6341,52.214
03158033,Veltheim (Ohe),10.6828,52.2181
03158007,Dahlum,10.8491,52.1402
03158008,Denkte,10.6069,52.1457
03158017,Hedeper,10.6807,52.0662
03158021,Kissenbrück,10.5952,52.1081
03158022,Kneitlingen,10.7608,52.1748
03158025,Roklum,10.7395,52.0654
03158027,Schöppenstedt,10.7747,52.1445
03158031,Uehrde,10.7661,52.1001
03158032,Vahlberg,10.6981,52.1374
03158035,Winnigstedt,10.7653,52.0653
03158036,Wittmar,10.641,52.1312
03158040,Remlingen-Semmenstedt,10.6737,52.1127
03158501,Am Großen Rhode,10.7928,52.1949
03158502,Barnstorf-Warle,10.8389,52.1724
03158503,Voigtsdahlum,10.8808,52.163
03159001,Adelebsen,9.7537,51.5791
03159002,Bad Grund (Harz),10.2395,51.8097
